ID;Block;Duration;Aligned;MasksN;Target;Event;Time
s19;2;30;0;1;0;0;29633
s19;2;30;0;1;1;1;29850
s19;2;30;0;1;2;1;29883
s19;2;30;0;1;0;1;29899
s19;3;30;1;1;2;0;4104
s19;3;30;1;1;1;0;4387
s19;3;30;1;1;2;1;4771
s19;3;30;1;1;1;1;4788
s19;3;30;1;1;0;0;8552
s19;3;30;1;1;0;1;8752
s19;3;30;1;1;1;0;11501
s19;3;30;1;1;0;0;11518
s19;3;30;1;1;2;0;11568
s19;3;30;1;1;1;1;11851
s19;3;30;1;1;2;1;11884
s19;3;30;1;1;0;1;11901
s19;3;30;1;1;1;0;14234
s19;3;30;1;1;1;1;14567
s19;3;30;1;1;2;0;16266
s19;3;30;1;1;1;0;16316
s19;3;30;1;1;0;0;16366
s19;3;30;1;1;1;1;16516
s19;3;30;1;1;2;1;16549
s19;3;30;1;1;0;1;16566
s19;3;30;1;1;2;0;18399
s19;3;30;1;1;0;0;18432
s19;3;30;1;1;1;0;18449
s19;3;30;1;1;1;1;18649
s19;3;30;1;1;0;1;18665
s19;3;30;1;1;2;1;18682
s19;3;30;1;1;0;0;20348
s19;3;30;1;1;0;1;20748
s19;3;30;1;1;2;0;22081
s19;3;30;1;1;1;0;22097
s19;3;30;1;1;0;0;22114
s19;3;30;1;1;1;1;22264
s19;3;30;1;1;2;1;22297
s19;3;30;1;1;0;1;22314
s19;3;30;1;1;1;0;25496
s19;3;30;1;1;0;0;25546
s19;3;30;1;1;2;0;25629
s19;3;30;1;1;2;1;25712
s19;3;30;1;1;1;1;25729
s19;3;30;1;1;0;1;25746
s19;3;30;1;1;2;0;27628
s19;3;30;1;1;2;1;28195
s19;3;30;1;1;0;0;29594
s19;3;30;1;1;0;1;30000
s19;4;30;0;3;0;0;4402
s19;4;30;0;3;0;1;5200
s19;4;30;0;3;2;0;5866
s19;4;30;0;3;0;0;6400
s19;4;30;0;3;2;1;6500
s19;4;30;0;3;2;0;6750
s19;4;30;0;3;2;1;7150
s19;4;30;0;3;0;1;7199
s19;4;30;0;3;2;0;9082
s19;4;30;0;3;2;1;10298
s19;4;30;0;3;1;0;10848
s19;4;30;0;3;1;1;10965
s19;4;30;0;3;0;0;11398
s19;4;30;0;3;0;1;12531
s19;4;30;0;3;0;0;14363
s19;4;30;0;3;0;1;14481
s19;4;30;0;3;1;0;14630
s19;4;30;0;3;2;0;14913
s19;4;30;0;3;1;1;15779
s19;4;30;0;3;2;1;15796
s19;4;30;0;3;1;0;18778
s19;4;30;0;3;0;0;19395
s19;4;30;0;3;1;1;20811
s19;4;30;0;3;0;1;20845
s19;4;30;0;3;2;0;22177
s19;4;30;0;3;2;1;22494
s19;4;30;0;3;1;0;25010
s19;4;30;0;3;0;0;25426
s19;4;30;0;3;1;1;26126
s19;4;30;0;3;0;1;26143
s19;4;30;0;3;1;0;28642
s19;4;30;0;3;1;1;30000
s19;5;120;1;3;1;0;5002
s19;5;120;1;3;0;0;5136
s19;5;120;1;3;2;0;5202
s19;5;120;1;3;2;1;6568
s19;5;120;1;3;2;0;6602
s19;5;120;1;3;2;1;6868
s19;5;120;1;3;1;1;6918
s19;5;120;1;3;0;1;6935
s19;5;120;1;3;0;0;7635
s19;5;120;1;3;0;1;8718
s19;5;120;1;3;2;0;9467
s19;5;120;1;3;1;0;9717
s19;5;120;1;3;0;0;9950
s19;5;120;1;3;1;1;13666
s19;5;120;1;3;0;1;13683
s19;5;120;1;3;2;1;13982
s19;5;120;1;3;1;0;16031
s19;5;120;1;3;0;0;17015
s19;5;120;1;3;2;0;17348
s19;5;120;1;3;1;1;17730
s19;5;120;1;3;2;1;17747
s19;5;120;1;3;0;1;17764
s19;5;120;1;3;1;0;21729
s19;5;120;1;3;0;0;22895
s19;5;120;1;3;2;0;23195
s19;5;120;1;3;0;1;24811
s19;5;120;1;3;1;1;24828
s19;5;120;1;3;2;1;24861
s19;5;120;1;3;0;0;25894
s19;5;120;1;3;0;1;26194
s19;5;120;1;3;0;0;28144
s19;5;120;1;3;2;0;28377
s19;5;120;1;3;0;1;29393
s19;5;120;1;3;2;1;29427
s19;5;120;1;3;1;0;32392
s19;5;120;1;3;0;0;32925
s19;5;120;1;3;2;0;33191
s19;5;120;1;3;1;1;34558
s19;5;120;1;3;0;1;34574
s19;5;120;1;3;2;1;34591
s19;5;120;1;3;2;0;36307
s19;5;120;1;3;1;0;37240
s19;5;120;1;3;1;1;38323
s19;5;120;1;3;2;1;38373
s19;5;120;1;3;0;0;40605
s19;5;120;1;3;1;0;41172
s19;5;120;1;3;2;0;41488
s19;5;120;1;3;1;1;42854
s19;5;120;1;3;0;1;42888
s19;5;120;1;3;2;1;42904
s19;5;120;1;3;0;0;43237
s19;5;120;1;3;1;0;43754
s19;5;120;1;3;2;0;44121
s19;5;120;1;3;0;1;45504
s19;5;120;1;3;1;1;45520
s19;5;120;1;3;2;1;45537
s19;5;120;1;3;2;0;51335
s19;5;120;1;3;0;0;51718
s19;5;120;1;3;1;0;52118
s19;5;120;1;3;0;1;54650
s19;5;120;1;3;1;1;54667
s19;5;120;1;3;2;1;54684
s19;5;120;1;3;1;0;57949
s19;5;120;1;3;0;0;58665
s19;5;120;1;3;2;0;59231
s19;5;120;1;3;1;1;59981
s19;5;120;1;3;0;1;59998
s19;5;120;1;3;2;1;60015
s19;5;120;1;3;1;0;61714
s19;5;120;1;3;0;0;62164
s19;5;120;1;3;2;0;62464
s19;5;120;1;3;1;1;63413
s19;5;120;1;3;2;1;63430
s19;5;120;1;3;0;1;63464
s19;5;120;1;3;1;0;65146
s19;5;120;1;3;1;1;66513
s19;5;120;1;3;1;0;68528
s19;5;120;1;3;1;1;69678
s19;5;120;1;3;1;0;73060
s19;5;120;1;3;0;0;73443
s19;5;120;1;3;2;0;73626
s19;5;120;1;3;1;1;75559
s19;5;120;1;3;0;1;75575
s19;5;120;1;3;2;1;75592
s19;5;120;1;3;0;0;81190
s19;5;120;1;3;1;0;81439
s19;5;120;1;3;2;0;81873
s19;5;120;1;3;0;1;82606
s19;5;120;1;3;1;1;82689
s19;5;120;1;3;2;1;82723
s19;5;120;1;3;0;0;87421
s19;5;120;1;3;2;0;88254
s19;5;120;1;3;1;0;88287
s19;5;120;1;3;1;1;88537
s19;5;120;1;3;2;1;88603
s19;5;120;1;3;0;1;88622
s19;5;120;1;3;2;0;90320
s19;5;120;1;3;0;0;91137
s19;5;120;1;3;0;1;91986
s19;5;120;1;3;2;1;92069
s19;5;120;1;3;2;0;94052
s19;5;120;1;3;2;1;94668
s19;5;120;1;3;2;0;94984
s19;5;120;1;3;2;1;96067
s19;5;120;1;3;1;0;98634
s19;5;120;1;3;0;0;99416
s19;5;120;1;3;2;0;99750
s19;5;120;1;3;0;1;100732
s19;5;120;1;3;1;1;100749
s19;5;120;1;3;2;1;100766
s19;5;120;1;3;2;0;105031
s19;5;120;1;3;2;1;105897
s19;5;120;1;3;2;0;107747
s19;5;120;1;3;1;0;108296
s19;5;120;1;3;1;1;108630
s19;5;120;1;3;2;1;108646
s19;5;120;1;3;2;0;110679
s19;5;120;1;3;0;0;111212
s19;5;120;1;3;0;1;112444
s19;5;120;1;3;2;1;112495
s19;5;120;1;3;2;0;119093
s19;5;120;1;3;0;0;119592
s19;5;120;1;3;0;1;120000
s19;5;120;1;3;2;1;120000
s19;6;120;0;1;1;0;4674
s19;6;120;0;1;1;1;5091
s19;6;120;0;1;1;0;9189
s19;6;120;0;1;2;0;9222
s19;6;120;0;1;0;0;9273
s19;6;120;0;1;2;1;9372
s19;6;120;0;1;1;1;9523
s19;6;120;0;1;0;1;9539
s19;6;120;0;1;1;0;11138
s19;6;120;0;1;0;0;11189
s19;6;120;0;1;2;0;11222
s19;6;120;0;1;2;1;11388
s19;6;120;0;1;1;1;11404
s19;6;120;0;1;0;1;11421
s19;6;120;0;1;1;0;11855
s19;6;120;0;1;1;1;12221
s19;6;120;0;1;1;0;14004
s19;6;120;0;1;1;1;14703
s19;6;120;0;1;1;0;19335
s19;6;120;0;1;0;0;19402
s19;6;120;0;1;2;0;19435
s19;6;120;0;1;1;1;19802
s19;6;120;0;1;2;1;19819
s19;6;120;0;1;0;1;19835
s19;6;120;0;1;1;0;22367
s19;6;120;0;1;0;0;22434
s19;6;120;0;1;1;1;22450
s19;6;120;0;1;1;0;22651
s19;6;120;0;1;2;0;22950
s19;6;120;0;1;1;1;23267
s19;6;120;0;1;2;1;23283
s19;6;120;0;1;0;1;23300
s19;6;120;0;1;1;0;24833
s19;6;120;0;1;0;0;24983
s19;6;120;0;1;1;1;25216
s19;6;120;0;1;0;1;25282
s19;6;120;0;1;0;0;27849
s19;6;120;0;1;1;0;28048
s19;6;120;0;1;1;1;28915
s19;6;120;0;1;0;1;28948
s19;6;120;0;1;1;0;33380
s19;6;120;0;1;1;1;34396
s19;6;120;0;1;1;0;39894
s19;6;120;0;1;1;1;40861
s19;6;120;0;1;2;0;41610
s19;6;120;0;1;2;1;42043
s19;6;120;0;1;1;0;46175
s19;6;120;0;1;0;0;46208
s19;6;120;0;1;1;1;46708
s19;6;120;0;1;0;1;46741
s19;6;120;0;1;0;0;51306
s19;6;120;0;1;1;0;51373
s19;6;120;0;1;1;1;51739
s19;6;120;0;1;0;1;51773
s19;6;120;0;1;1;0;55505
s19;6;120;0;1;0;0;55538
s19;6;120;0;1;2;0;55738
s19;6;120;0;1;1;1;56271
s19;6;120;0;1;2;1;56289
s19;6;120;0;1;0;1;56305
s19;6;120;0;1;0;0;59154
s19;6;120;0;1;2;0;59170
s19;6;120;0;1;1;0;59203
s19;6;120;0;1;1;1;59503
s19;6;120;0;1;2;1;59520
s19;6;120;0;1;0;1;59536
s19;6;120;0;1;0;0;61686
s19;6;120;0;1;1;0;61853
s19;6;120;0;1;0;1;62252
s19;6;120;0;1;1;1;62269
s19;6;120;0;1;1;0;65185
s19;6;120;0;1;1;1;65501
s19;6;120;0;1;1;0;67217
s19;6;120;0;1;0;0;67250
s19;6;120;0;1;1;1;67600
s19;6;120;0;1;0;1;67616
s19;6;120;0;1;1;0;77080
s19;6;120;0;1;1;1;77313
s19;6;120;0;1;1;0;82345
s19;6;120;0;1;0;0;82661
s19;6;120;0;1;0;1;83061
s19;6;120;0;1;1;1;83077
s19;6;120;0;1;1;0;83960
s19;6;120;0;1;1;1;84294
s19;6;120;0;1;1;0;85227
s19;6;120;0;1;1;1;85394
s19;6;120;0;1;1;0;87376
s19;6;120;0;1;1;1;87559
s19;6;120;0;1;1;0;88693
s19;6;120;0;1;1;1;89059
s19;6;120;0;1;1;0;91491
s19;6;120;0;1;1;1;91907
s19;6;120;0;1;1;0;94673
s19;6;120;0;1;0;0;94940
s19;6;120;0;1;2;0;95039
s19;6;120;0;1;2;1;95057
s19;6;120;0;1;1;1;95322
s19;6;120;0;1;0;1;95340
s19;6;120;0;1;1;0;96372
s19;6;120;0;1;0;0;96405
s19;6;120;0;1;1;1;96606
s19;6;120;0;1;0;1;96622
s19;6;120;0;1;1;0;98738
s19;6;120;0;1;0;0;98772
s19;6;120;0;1;0;1;98988
s19;6;120;0;1;1;1;99821
s19;6;120;0;1;0;0;99971
s19;6;120;0;1;0;1;100188
s19;6;120;0;1;1;0;101504
s19;6;120;0;1;1;1;101854
s19;6;120;0;1;1;0;103503
s19;6;120;0;1;0;0;103637
s19;6;120;0;1;1;1;104020
s19;6;120;0;1;0;1;104036
s19;6;120;0;1;1;0;105719
s19;6;120;0;1;2;0;105802
s19;6;120;0;1;0;0;105853
s19;6;120;0;1;1;1;106069
s19;6;120;0;1;2;1;106085
s19;6;120;0;1;0;1;106102
s19;6;120;0;1;1;0;106486
s19;6;120;0;1;1;1;106802
s19;6;120;0;1;1;0;108168
s19;6;120;0;1;1;1;108318
s19;6;120;0;1;1;0;108751
s19;6;120;0;1;1;1;109617
s19;6;120;0;1;1;0;111167
s19;6;120;0;1;1;1;111500
s19;6;120;0;1;1;0;112383
s19;6;120;0;1;1;1;112666
s19;6;120;0;1;1;0;115182
s19;6;120;0;1;0;0;115582
s19;6;120;0;1;1;1;115965
s19;6;120;0;1;0;1;115998
s19;6;120;0;1;1;0;118814
s19;6;120;0;1;0;0;118964
s19;6;120;0;1;1;1;119547
s19;6;120;0;1;0;1;119597
s19;7;120;1;1;1;0;2978
s19;7;120;1;1;0;0;3076
s19;7;120;1;1;1;1;3243
s19;7;120;1;1;0;1;3343
s19;7;120;1;1;1;0;4776
s19;7;120;1;1;0;0;4860
s19;7;120;1;1;1;1;5159
s19;7;120;1;1;0;1;5193
s19;7;120;1;1;0;0;7625
s19;7;120;1;1;1;0;7642
s19;7;120;1;1;2;0;7791
s19;7;120;1;1;1;1;8192
s19;7;120;1;1;2;1;8208
s19;7;120;1;1;0;1;8225
s19;7;120;1;1;1;0;10641
s19;7;120;1;1;0;0;10691
s19;7;120;1;1;2;0;10741
s19;7;120;1;1;1;1;11174
s19;7;120;1;1;0;1;11191
s19;7;120;1;1;2;1;11207
s19;7;120;1;1;0;0;12274
s19;7;120;1;1;1;0;12290
s19;7;120;1;1;0;1;12373
s19;7;120;1;1;1;1;12857
s19;7;120;1;1;1;0;14089
s19;7;120;1;1;0;0;14189
s19;7;120;1;1;2;0;14223
s19;7;120;1;1;2;1;14523
s19;7;120;1;1;1;1;14539
s19;7;120;1;1;0;1;14556
s19;7;120;1;1;1;0;16105
s19;7;120;1;1;2;0;16156
s19;7;120;1;1;0;0;16189
s19;7;120;1;1;2;1;16588
s19;7;120;1;1;1;1;16605
s19;7;120;1;1;0;1;16621
s19;7;120;1;1;1;0;17105
s19;7;120;1;1;1;1;17605
s19;7;120;1;1;1;0;19887
s19;7;120;1;1;2;0;19970
s19;7;120;1;1;0;0;19987
s19;7;120;1;1;2;1;20553
s19;7;120;1;1;1;1;20571
s19;7;120;1;1;0;1;20587
s19;7;120;1;1;1;0;23653
s19;7;120;1;1;1;1;24335
s19;7;120;1;1;2;0;24502
s19;7;120;1;1;2;1;24868
s19;7;120;1;1;0;0;27784
s19;7;120;1;1;1;0;27851
s19;7;120;1;1;1;1;28285
s19;7;120;1;1;0;1;28300
s19;7;120;1;1;1;0;30249
s19;7;120;1;1;0;0;30350
s19;7;120;1;1;1;1;30567
s19;7;120;1;1;0;1;30583
s19;7;120;1;1;1;0;32466
s19;7;120;1;1;0;0;32582
s19;7;120;1;1;2;0;32783
s19;7;120;1;1;2;1;33248
s19;7;120;1;1;1;1;33282
s19;7;120;1;1;0;1;33298
s19;7;120;1;1;1;0;34381
s19;7;120;1;1;0;0;34415
s19;7;120;1;1;2;0;34432
s19;7;120;1;1;1;1;34715
s19;7;120;1;1;2;1;34732
s19;7;120;1;1;0;1;34748
s19;7;120;1;1;1;0;35497
s19;7;120;1;1;1;1;35598
s19;7;120;1;1;0;0;35698
s19;7;120;1;1;1;0;36148
s19;7;120;1;1;0;1;36164
s19;7;120;1;1;1;1;36564
s19;7;120;1;1;1;0;37064
s19;7;120;1;1;2;0;37147
s19;7;120;1;1;1;1;37198
s19;7;120;1;1;2;1;37447
s19;7;120;1;1;1;0;37814
s19;7;120;1;1;1;1;38163
s19;7;120;1;1;0;0;38580
s19;7;120;1;1;0;1;38864
s19;7;120;1;1;1;0;40546
s19;7;120;1;1;0;0;40745
s19;7;120;1;1;1;1;40929
s19;7;120;1;1;0;1;40946
s19;7;120;1;1;1;0;41629
s19;7;120;1;1;0;0;41662
s19;7;120;1;1;1;1;41812
s19;7;120;1;1;0;1;41845
s19;7;120;1;1;1;0;44361
s19;7;120;1;1;1;1;44644
s19;7;120;1;1;2;0;46377
s19;7;120;1;1;1;0;46560
s19;7;120;1;1;0;0;46644
s19;7;120;1;1;1;1;47043
s19;7;120;1;1;2;1;47093
s19;7;120;1;1;0;1;47110
s19;7;120;1;1;2;0;49076
s19;7;120;1;1;0;0;49110
s19;7;120;1;1;1;0;49476
s19;7;120;1;1;1;1;49776
s19;7;120;1;1;0;1;49792
s19;7;120;1;1;2;1;49809
s19;7;120;1;1;1;0;51609
s19;7;120;1;1;0;0;51675
s19;7;120;1;1;2;0;51708
s19;7;120;1;1;1;1;51975
s19;7;120;1;1;2;1;51992
s19;7;120;1;1;0;1;52025
s19;7;120;1;1;0;0;54141
s19;7;120;1;1;1;0;54158
s19;7;120;1;1;2;0;54391
s19;7;120;1;1;1;1;54741
s19;7;120;1;1;0;1;54757
s19;7;120;1;1;2;1;54774
s19;7;120;1;1;1;0;58122
s19;7;120;1;1;0;0;58139
s19;7;120;1;1;0;1;58556
s19;7;120;1;1;1;1;58573
s19;7;120;1;1;1;0;61888
s19;7;120;1;1;2;0;61905
s19;7;120;1;1;0;0;62054
s19;7;120;1;1;1;1;62454
s19;7;120;1;1;0;1;62471
s19;7;120;1;1;2;1;62537
s19;7;120;1;1;2;0;65187
s19;7;120;1;1;2;1;65536
s19;7;120;1;1;1;0;65720
s19;7;120;1;1;0;0;65836
s19;7;120;1;1;0;1;65987
s19;7;120;1;1;1;1;66036
s19;7;120;1;1;1;0;68502
s19;7;120;1;1;0;0;68569
s19;7;120;1;1;2;0;68852
s19;7;120;1;1;2;1;69152
s19;7;120;1;1;1;1;69201
s19;7;120;1;1;0;1;69218
s19;7;120;1;1;1;0;72118
s19;7;120;1;1;0;0;72167
s19;7;120;1;1;2;0;72201
s19;7;120;1;1;1;1;72600
s19;7;120;1;1;2;1;72618
s19;7;120;1;1;0;1;72634
s19;7;120;1;1;0;0;75466
s19;7;120;1;1;1;0;75599
s19;7;120;1;1;0;1;75733
s19;7;120;1;1;1;1;76033
s19;7;120;1;1;1;0;81614
s19;7;120;1;1;0;0;81647
s19;7;120;1;1;2;0;81680
s19;7;120;1;1;2;1;82031
s19;7;120;1;1;1;1;82047
s19;7;120;1;1;0;1;82064
s19;7;120;1;1;1;0;84013
s19;7;120;1;1;1;1;84313
s19;7;120;1;1;2;0;86578
s19;7;120;1;1;2;1;86961
s19;7;120;1;1;1;0;86994
s19;7;120;1;1;0;0;87045
s19;7;120;1;1;2;0;87411
s19;7;120;1;1;2;1;87428
s19;7;120;1;1;1;1;87461
s19;7;120;1;1;0;1;87478
s19;7;120;1;1;1;0;88811
s19;7;120;1;1;1;1;88877
s19;7;120;1;1;0;0;89760
s19;7;120;1;1;0;1;90277
s19;7;120;1;1;2;0;90410
s19;7;120;1;1;2;1;90694
s19;7;120;1;1;2;0;91826
s19;7;120;1;1;1;0;91860
s19;7;120;1;1;0;0;91926
s19;7;120;1;1;2;1;92159
s19;7;120;1;1;1;1;92176
s19;7;120;1;1;0;1;92209
s19;7;120;1;1;0;0;95458
s19;7;120;1;1;1;0;95492
s19;7;120;1;1;1;1;95808
s19;7;120;1;1;0;1;95841
s19;7;120;1;1;1;0;100440
s19;7;120;1;1;0;0;100473
s19;7;120;1;1;2;0;100490
s19;7;120;1;1;2;1;100673
s19;7;120;1;1;1;1;100873
s19;7;120;1;1;0;1;100907
s19;7;120;1;1;1;0;106988
s19;7;120;1;1;1;1;107537
s19;7;120;1;1;0;0;108487
s19;7;120;1;1;1;0;108570
s19;7;120;1;1;1;1;108770
s19;7;120;1;1;0;1;108786
s19;7;120;1;1;1;0;109936
s19;7;120;1;1;1;1;110219
s19;7;120;1;1;1;0;110936
s19;7;120;1;1;1;1;111103
s19;7;120;1;1;0;0;112435
s19;7;120;1;1;0;1;112718
s19;7;120;1;1;0;0;114018
s19;7;120;1;1;1;0;114185
s19;7;120;1;1;1;1;114251
s19;7;120;1;1;0;1;114401
s19;7;120;1;1;1;0;116667
s19;7;120;1;1;1;1;116917
s19;7;120;1;1;1;0;117883
s19;7;120;1;1;0;0;117916
s19;7;120;1;1;1;1;118133
s19;7;120;1;1;0;1;118150
s19;7;120;1;1;1;0;119700
s19;7;120;1;1;1;1;120000
s19;8;120;0;3;1;0;5758
s19;8;120;0;3;2;0;6008
s19;8;120;0;3;2;1;6741
s19;8;120;0;3;1;1;6775
s19;8;120;0;3;0;0;7191
s19;8;120;0;3;0;1;7524
s19;8;120;0;3;0;0;8457
s19;8;120;0;3;2;0;8991
s19;8;120;0;3;2;1;9490
s19;8;120;0;3;0;1;9557
s19;8;120;0;3;1;0;9840
s19;8;120;0;3;0;0;9923
s19;8;120;0;3;0;1;10039
s19;8;120;0;3;1;1;10090
s19;8;120;0;3;0;0;11739
s19;8;120;0;3;1;0;12039
s19;8;120;0;3;2;0;12339
s19;8;120;0;3;1;1;12972
s19;8;120;0;3;0;1;12989
s19;8;120;0;3;2;1;13005
s19;8;120;0;3;0;0;13905
s19;8;120;0;3;0;1;14204
s19;8;120;0;3;1;0;16354
s19;8;120;0;3;2;0;16738
s19;8;120;0;3;1;1;17137
s19;8;120;0;3;2;1;17187
s19;8;120;0;3;2;0;19454
s19;8;120;0;3;1;0;19503
s19;8;120;0;3;0;0;20002
s19;8;120;0;3;2;1;20819
s19;8;120;0;3;1;1;20835
s19;8;120;0;3;0;1;20852
s19;8;120;0;3;0;0;24717
s19;8;120;0;3;0;1;25035
s19;8;120;0;3;1;0;26850
s19;8;120;0;3;2;0;26867
s19;8;120;0;3;0;0;26900
s19;8;120;0;3;2;1;28016
s19;8;120;0;3;1;1;28033
s19;8;120;0;3;0;1;28049
s19;8;120;0;3;1;0;29816
s19;8;120;0;3;2;0;29832
s19;8;120;0;3;0;0;29849
s19;8;120;0;3;1;1;31748
s19;8;120;0;3;0;1;31765
s19;8;120;0;3;2;1;31782
s19;8;120;0;3;1;0;35580
s19;8;120;0;3;0;0;35697
s19;8;120;0;3;1;1;36413
s19;8;120;0;3;0;1;36447
s19;8;120;0;3;1;0;39828
s19;8;120;0;3;0;0;40112
s19;8;120;0;3;2;0;40562
s19;8;120;0;3;1;1;41445
s19;8;120;0;3;2;1;41461
s19;8;120;0;3;0;1;41478
s19;8;120;0;3;2;0;46009
s19;8;120;0;3;1;0;47076
s19;8;120;0;3;1;1;47109
s19;8;120;0;3;2;1;47176
s19;8;120;0;3;1;0;51041
s19;8;120;0;3;2;0;51091
s19;8;120;0;3;2;1;51590
s19;8;120;0;3;1;1;51608
s19;8;120;0;3;0;0;56805
s19;8;120;0;3;0;1;58306
s19;8;120;0;3;1;0;62203
s19;8;120;0;3;2;0;62220
s19;8;120;0;3;0;0;62437
s19;8;120;0;3;1;1;62803
s19;8;120;0;3;2;1;62820
s19;8;120;0;3;0;1;62836
s19;8;120;0;3;1;0;66052
s19;8;120;0;3;2;0;66069
s19;8;120;0;3;0;0;66085
s19;8;120;0;3;1;1;67202
s19;8;120;0;3;2;1;67218
s19;8;120;0;3;0;1;67235
s19;8;120;0;3;1;0;70933
s19;8;120;0;3;1;1;71983
s19;8;120;0;3;1;0;72983
s19;8;120;0;3;0;0;73050
s19;8;120;0;3;2;0;73066
s19;8;120;0;3;0;1;74632
s19;8;120;0;3;1;1;74665
s19;8;120;0;3;2;1;74682
s19;8;120;0;3;1;0;78647
s19;8;120;0;3;1;1;78980
s19;8;120;0;3;1;0;83012
s19;8;120;0;3;0;0;83212
s19;8;120;0;3;0;1;83378
s19;8;120;0;3;1;1;83895
s19;8;120;0;3;1;0;89759
s19;8;120;0;3;0;0;89910
s19;8;120;0;3;1;1;90776
s19;8;120;0;3;0;1;90792
s19;8;120;0;3;1;0;94441
s19;8;120;0;3;2;0;94525
s19;8;120;0;3;2;1;94808
s19;8;120;0;3;0;0;94891
s19;8;120;0;3;0;1;95557
s19;8;120;0;3;1;1;95574
s19;8;120;0;3;2;0;99289
s19;8;120;0;3;2;1;100189
s19;8;120;0;3;1;0;104071
s19;8;120;0;3;2;0;104254
s19;8;120;0;3;0;0;104604
s19;8;120;0;3;1;1;105253
s19;8;120;0;3;2;1;106154
s19;8;120;0;3;0;1;106170
s19;8;120;0;3;1;0;113884
s19;8;120;0;3;2;0;114383
s19;8;120;0;3;2;1;114900
s19;8;120;0;3;1;1;114916
s19;8;120;0;3;1;0;116983
s19;8;120;0;3;0;0;117649
s19;8;120;0;3;1;1;118149
s19;8;120;0;3;0;1;118165
s19;8;120;0;3;1;0;119165
s19;8;120;0;3;1;1;120000
s20;1;30;0;1;2;0;5826
s20;1;30;0;1;2;1;5843
s20;1;30;0;1;1;0;14123
s20;1;30;0;1;1;1;15806
s20;1;30;0;1;0;0;19021
s20;1;30;0;1;2;0;19188
s20;1;30;0;1;1;0;19221
s20;1;30;0;1;2;1;20354
s20;1;30;0;1;1;1;20387
s20;1;30;0;1;0;1;20438
s20;1;30;0;1;1;0;24436
s20;1;30;0;1;1;1;24519
s20;1;30;0;1;1;0;26052
s20;1;30;0;1;2;0;26135
s20;1;30;0;1;0;0;26185
s20;1;30;0;1;2;1;27034
s20;1;30;0;1;1;1;27069
s20;1;30;0;1;0;1;27085
s20;1;30;0;1;1;0;28435
s20;1;30;0;1;2;0;28468
s20;1;30;0;1;0;0;28534
s20;1;30;0;1;2;1;29934
s20;1;30;0;1;1;1;30000
s20;1;30;0;1;0;1;30000
s20;2;30;1;3;1;0;15204
s20;2;30;1;3;1;1;15437
s20;2;30;1;3;0;0;16953
s20;2;30;1;3;0;1;17153
s20;2;30;1;3;2;0;22351
s20;2;30;1;3;2;1;22500
s20;2;30;1;3;1;0;22601
s20;2;30;1;3;0;0;22901
s20;2;30;1;3;1;1;23084
s20;2;30;1;3;0;1;23167
s20;2;30;1;3;1;0;24217
s20;2;30;1;3;0;0;24267
s20;2;30;1;3;2;0;24317
s20;2;30;1;3;2;1;24733
s20;2;30;1;3;1;1;24767
s20;2;30;1;3;0;1;24800
s20;2;30;1;3;2;0;26366
s20;2;30;1;3;2;1;26499
s20;2;30;1;3;1;0;27799
s20;2;30;1;3;0;0;27849
s20;2;30;1;3;1;1;28082
s20;2;30;1;3;0;1;28099
s20;2;30;1;3;2;0;28632
s20;2;30;1;3;2;1;28798
s20;3;30;0;3;1;0;8550
s20;3;30;0;3;2;0;8649
s20;3;30;0;3;2;1;8750
s20;3;30;0;3;1;1;8766
s20;3;30;0;3;0;0;9199
s20;3;30;0;3;1;0;9216
s20;3;30;0;3;2;0;9250
s20;3;30;0;3;2;1;9482
s20;3;30;0;3;1;1;9516
s20;3;30;0;3;0;1;9533
s20;3;30;0;3;2;0;12132
s20;3;30;0;3;1;0;12181
s20;3;30;0;3;0;0;12514
s20;3;30;0;3;2;1;14215
s20;3;30;0;3;1;1;14265
s20;3;30;0;3;0;1;14281
s20;3;30;0;3;1;0;16363
s20;3;30;0;3;2;0;16396
s20;3;30;0;3;0;0;16464
s20;3;30;0;3;2;1;17880
s20;3;30;0;3;1;1;17896
s20;3;30;0;3;0;1;17946
s20;3;30;0;3;1;0;22494
s20;3;30;0;3;1;1;22761
s20;3;30;0;3;1;0;22894
s20;3;30;0;3;2;0;23095
s20;3;30;0;3;0;0;23111
s20;3;30;0;3;2;1;24227
s20;3;30;0;3;1;1;24310
s20;3;30;0;3;0;1;24344
s20;3;30;0;3;1;0;25410
s20;3;30;0;3;2;0;25460
s20;3;30;0;3;0;0;25610
s20;3;30;0;3;2;1;25826
s20;3;30;0;3;1;1;25844
s20;3;30;0;3;0;1;25860
s20;3;30;0;3;1;0;26960
s20;3;30;0;3;1;1;27243
s20;3;30;0;3;2;0;27359
s20;3;30;0;3;1;0;27475
s20;3;30;0;3;2;1;27692
s20;3;30;0;3;1;1;27742
s20;3;30;0;3;2;0;28844
s20;3;30;0;3;2;1;30000
s20;4;30;1;1;0;0;4292
s20;4;30;1;1;1;0;5608
s20;4;30;1;1;0;1;5642
s20;4;30;1;1;1;1;6108
s20;4;30;1;1;1;0;10756
s20;4;30;1;1;0;0;11206
s20;4;30;1;1;1;1;12238
s20;4;30;1;1;0;1;12306
s20;4;30;1;1;1;0;13638
s20;4;30;1;1;0;0;13871
s20;4;30;1;1;2;0;14188
s20;4;30;1;1;2;1;14505
