ID;Time;Target;Event;Key;EventLabel
s11;67.29;1;0;K;Pressed
s11;67.45;1;1;K;Released
s11;67.89;0;0;J;Pressed
s11;68.01;0;1;J;Released
s11;69.31;0;0;J;Pressed
s11;69.31;1;0;K;Pressed
s11;69.45;0;1;J;Released
s11;69.46;1;1;K;Released
s11;69.81;0;0;J;Pressed
s11;69.81;1;0;K;Pressed
s11;69.96;0;1;J;Released
s11;69.96;1;1;K;Released
s11;70.42;1;0;K;Pressed
s11;70.53;1;1;K;Released
s11;71.12;0;0;J;Pressed
s11;71.25;0;1;J;Released
s11;72.31;0;0;J;Pressed
s11;72.31;1;0;K;Pressed
s11;72.45;0;1;J;Released
s11;72.45;1;1;K;Released
s11;73.01;0;0;J;Pressed
s11;73.01;1;0;K;Pressed
s11;73.15;0;1;J;Released
s11;73.17;1;1;K;Released
s11;73.6;1;0;K;Pressed
s11;73.75;1;1;K;Released
s11;74.26;0;0;J;Pressed
s11;74.39;0;1;J;Released
s11;75.56;0;0;J;Pressed
s11;75.56;1;0;K;Pressed
s11;75.7;0;1;J;Released
s11;75.7;1;1;K;Released
s11;76.25;0;0;J;Pressed
s11;76.25;1;0;K;Pressed
s11;76.37;0;1;J;Released
s11;76.4;1;1;K;Released
s11;76.84;1;0;K;Pressed
s11;76.98;1;1;K;Released
s11;77.57;0;0;J;Pressed
s11;77.68;0;1;J;Released
s11;78.64;0;0;J;Pressed
s11;78.64;1;0;K;Pressed
s11;78.76;0;1;J;Released
s11;78.78;1;1;K;Released
s11;79.28;0;0;J;Pressed
s11;79.28;1;0;K;Pressed
s11;79.42;0;1;J;Released
s11;79.42;1;1;K;Released
s11;79.96;0;0;J;Pressed
s11;80.1;0;1;J;Released
s11;80.18;1;0;K;Pressed
s11;80.25;1;1;K;Released
s11;80.71;0;0;J;Pressed
s11;80.87;0;1;J;Released
s11;82.15;0;0;J;Pressed
s11;82.17;1;0;K;Pressed
s11;82.29;0;1;J;Released
s11;82.31;1;1;K;Released
s11;83.03;0;0;J;Pressed
s11;83.03;1;0;K;Pressed
s11;83.14;0;1;J;Released
s11;83.18;1;1;K;Released
s11;83.85;0;0;J;Pressed
s11;83.96;0;1;J;Released
s11;85.12;0;0;J;Pressed
s11;85.12;1;0;K;Pressed
s11;85.25;0;1;J;Released
s11;85.26;1;1;K;Released
s11;85.78;1;0;K;Pressed
s11;85.82;0;0;J;Pressed
s11;85.95;0;1;J;Released
s11;86.0;1;1;K;Released
s11;86.4;1;0;K;Pressed
s11;86.53;1;1;K;Released
s11;87.03;0;0;J;Pressed
s11;87.14;0;1;J;Released
s11;88.21;0;0;J;Pressed
s11;88.21;1;0;K;Pressed
s11;88.34;0;1;J;Released
s11;88.35;1;1;K;Released
s11;88.84;0;0;J;Pressed
s11;88.84;1;0;K;Pressed
s11;88.95;0;1;J;Released
s11;88.98;1;1;K;Released
s11;89.46;1;0;K;Pressed
s11;89.59;1;1;K;Released
s11;90.09;0;0;J;Pressed
s11;90.2;0;1;J;Released
s11;91.37;0;0;J;Pressed
s11;91.37;1;0;K;Pressed
s11;91.5;0;1;J;Released
s11;91.5;1;1;K;Released
s11;92.03;0;0;J;Pressed
s11;92.03;1;0;K;Pressed
s11;92.14;0;1;J;Released
s11;92.15;1;1;K;Released
s11;92.73;1;0;K;Pressed
s11;92.87;1;1;K;Released
s11;93.34;0;0;J;Pressed
s11;93.45;0;1;J;Released
s11;94.65;0;0;J;Pressed
s11;94.65;1;0;K;Pressed
s11;94.78;0;1;J;Released
s11;94.79;1;1;K;Released
s11;95.35;0;0;J;Pressed
s11;95.35;1;0;K;Pressed
s11;95.48;0;1;J;Released
s11;95.48;1;1;K;Released
s11;95.87;1;0;K;Pressed
s11;96.01;1;1;K;Released
s11;96.53;0;0;J;Pressed
s11;96.64;0;1;J;Released
s11;97.79;0;0;J;Pressed
s11;97.79;1;0;K;Pressed
s11;97.93;0;1;J;Released
s11;97.95;1;1;K;Released
s11;98.43;0;0;J;Pressed
s11;98.45;1;0;K;Pressed
s11;98.54;0;1;J;Released
s11;98.57;1;1;K;Released
s11;99.01;1;0;K;Pressed
s11;99.14;1;1;K;Released
s11;99.65;0;0;J;Pressed
s11;99.73;0;1;J;Released
s11;100.89;0;0;J;Pressed
s11;100.89;1;0;K;Pressed
s11;101.0;0;1;J;Released
s11;101.01;1;1;K;Released
s11;101.5;0;0;J;Pressed
s11;101.5;1;0;K;Pressed
s11;101.6;0;1;J;Released
s11;101.62;1;1;K;Released
s11;102.1;1;0;K;Pressed
s11;102.25;1;1;K;Released
s11;102.78;0;0;J;Pressed
s11;102.89;0;1;J;Released
s11;103.95;0;0;J;Pressed
s11;103.96;1;0;K;Pressed
s11;104.09;0;1;J;Released
s11;104.1;1;1;K;Released
s11;104.65;0;0;J;Pressed
s11;104.65;1;0;K;Pressed
s11;104.76;0;1;J;Released
s11;104.78;1;1;K;Released
s11;105.23;1;0;K;Pressed
s11;105.34;1;1;K;Released
s11;106.0;0;0;J;Pressed
s11;106.1;0;1;J;Released
s11;107.7;0;0;J;Pressed
s11;107.7;1;0;K;Pressed
s11;107.85;0;1;J;Released
s11;107.85;1;1;K;Released
s11;108.42;0;0;J;Pressed
s11;108.43;1;0;K;Pressed
s11;108.5;0;1;J;Released
s11;108.5;1;1;K;Released
s11;108.76;1;0;K;Pressed
s11;108.82;1;1;K;Released
s11;109.17;0;0;J;Pressed
s11;109.25;0;1;J;Released
s11;110.39;0;0;J;Pressed
s11;110.39;1;0;K;Pressed
s11;110.51;0;1;J;Released
s11;110.53;1;1;K;Released
s11;111.14;0;0;J;Pressed
s11;111.15;1;0;K;Pressed
s11;111.26;0;1;J;Released
s11;111.28;1;1;K;Released
s11;111.7;1;0;K;Pressed
s11;111.82;1;1;K;Released
s11;112.25;0;0;J;Pressed
s11;112.35;0;1;J;Released
s11;113.46;0;0;J;Pressed
s11;113.46;1;0;K;Pressed
s11;113.62;0;1;J;Released
s11;113.62;1;1;K;Released
s11;114.07;1;0;K;Pressed
s11;114.1;0;0;J;Pressed
s11;114.21;0;1;J;Released
s11;114.23;1;1;K;Released
s11;114.76;1;0;K;Pressed
s11;114.87;1;1;K;Released
s11;115.4;0;0;J;Pressed
s11;115.51;0;1;J;Released
s11;116.64;0;0;J;Pressed
s11;116.64;1;0;K;Pressed
s11;116.76;0;1;J;Released
s11;116.79;1;1;K;Released
s11;117.1;0;0;J;Pressed
s11;117.1;1;0;K;Pressed
s11;117.25;0;1;J;Released
s11;117.25;1;1;K;Released
s11;117.59;1;0;K;Pressed
s11;117.62;0;0;J;Pressed
s11;117.71;0;1;J;Released
s11;117.75;1;1;K;Released
s11;118.07;1;0;K;Pressed
s11;118.23;1;1;K;Released
s11;118.56;0;0;J;Pressed
s11;118.68;0;1;J;Released
s11;120.17;0;0;J;Pressed
s11;120.17;1;0;K;Pressed
s11;120.31;0;1;J;Released
s11;120.31;1;1;K;Released
s11;120.67;0;0;J;Pressed
s11;120.67;1;0;K;Pressed
s11;120.79;0;1;J;Released
s11;120.79;1;1;K;Released
s11;121.15;1;0;K;Pressed
s11;121.26;1;1;K;Released
s11;121.71;0;0;J;Pressed
s11;121.82;0;1;J;Released
s11;123.09;0;0;J;Pressed
s11;123.09;1;0;K;Pressed
s11;123.21;0;1;J;Released
s11;123.21;1;1;K;Released
s11;123.67;0;0;J;Pressed
s11;123.67;1;0;K;Pressed
s11;123.78;0;1;J;Released
s11;123.79;1;1;K;Released
s11;124.29;1;0;K;Pressed
s11;124.42;1;1;K;Released
s11;124.85;0;0;J;Pressed
s11;125.0;0;1;J;Released
s11;126.32;0;0;J;Pressed
s11;126.32;1;0;K;Pressed
s11;126.45;0;1;J;Released
s11;126.45;1;1;K;Released
s11;126.87;0;0;J;Pressed
s11;126.87;1;0;K;Pressed
s11;126.96;0;1;J;Released
s11;127.0;1;1;K;Released
s11;127.37;1;0;K;Pressed
s11;127.53;1;1;K;Released
s11;127.9;0;0;J;Pressed
s11;128.06;0;1;J;Released
s11;129.39;0;0;J;Pressed
s11;129.39;1;0;K;Pressed
s11;129.51;0;1;J;Released
s11;129.51;1;1;K;Released
s11;130.01;0;0;J;Pressed
s11;130.03;1;0;K;Pressed
s11;130.12;0;1;J;Released
s11;130.17;1;1;K;Released
s11;130.62;1;0;K;Pressed
s11;130.75;1;1;K;Released
s11;131.17;0;0;J;Pressed
s11;131.32;0;1;J;Released
s11;132.65;0;0;J;Pressed
s11;132.65;1;0;K;Pressed
s11;132.78;0;1;J;Released
s11;132.79;1;1;K;Released
s11;133.18;1;0;K;Pressed
s11;133.21;0;0;J;Pressed
s11;133.35;0;1;J;Released
s11;133.37;1;1;K;Released
s11;133.81;1;0;K;Pressed
s11;133.95;1;1;K;Released
s11;134.34;0;0;J;Pressed
s11;134.48;0;1;J;Released
s11;135.81;0;0;J;Pressed
s11;135.82;1;0;K;Pressed
s11;135.95;0;1;J;Released
s11;135.96;1;1;K;Released
s11;136.4;0;0;J;Pressed
s11;136.4;1;0;K;Pressed
s11;136.51;0;1;J;Released
s11;136.54;1;1;K;Released
s11;136.96;1;0;K;Pressed
s11;137.12;1;1;K;Released
s11;137.46;0;0;J;Pressed
s11;137.59;0;1;J;Released
s11;139.12;0;0;J;Pressed
s11;139.14;1;0;K;Pressed
s11;139.26;0;1;J;Released
s11;139.26;1;1;K;Released
s11;139.79;1;0;K;Pressed
s11;139.82;0;0;J;Pressed
s11;139.95;0;1;J;Released
s11;139.96;1;1;K;Released
s11;140.68;1;0;K;Pressed
s11;140.81;1;1;K;Released
s11;141.1;0;0;J;Pressed
s11;141.26;0;1;J;Released
s11;142.23;0;0;J;Pressed
s11;142.23;1;0;K;Pressed
s11;142.35;0;1;J;Released
s11;142.37;1;1;K;Released
s11;142.82;1;0;K;Pressed
s11;142.87;0;0;J;Pressed
s11;143.03;0;1;J;Released
s11;143.04;1;1;K;Released
s11;143.46;1;0;K;Pressed
s11;143.6;1;1;K;Released
s11;143.98;0;0;J;Pressed
s11;144.12;0;1;J;Released
s11;145.15;0;0;J;Pressed
s11;145.17;1;0;K;Pressed
s11;145.28;0;1;J;Released
s11;145.29;1;1;K;Released
s11;145.89;1;0;K;Pressed
s11;145.98;0;0;J;Pressed
s11;146.1;0;1;J;Released
s11;146.14;1;1;K;Released
s11;146.57;1;0;K;Pressed
s11;146.65;1;1;K;Released
s11;147.01;0;0;J;Pressed
s11;147.12;0;1;J;Released
s11;148.35;0;0;J;Pressed
s11;148.35;1;0;K;Pressed
s11;148.48;0;1;J;Released
s11;148.51;1;1;K;Released
s11;149.04;1;0;K;Pressed
s11;149.18;1;1;K;Released
s11;149.32;0;0;J;Pressed
s11;149.35;1;0;K;Pressed
s11;149.45;0;1;J;Released
s11;149.46;1;1;K;Released
s11;149.68;1;0;K;Pressed
s11;149.79;1;1;K;Released
s11;150.17;0;0;J;Pressed
s11;150.32;0;1;J;Released
s11;151.76;0;0;J;Pressed
s11;151.76;1;0;K;Pressed
s11;151.9;0;1;J;Released
s11;151.92;1;1;K;Released
s11;152.29;1;0;K;Pressed
s11;152.35;0;0;J;Pressed
s11;152.51;0;1;J;Released
s11;152.51;1;1;K;Released
s11;152.85;1;0;K;Pressed
s11;152.98;1;1;K;Released
s11;153.43;0;0;J;Pressed
s11;153.59;0;1;J;Released
s11;154.79;0;0;J;Pressed
s11;154.79;1;0;K;Pressed
s11;154.93;0;1;J;Released
s11;154.93;1;1;K;Released
s11;155.34;1;0;K;Pressed
s11;155.45;0;0;J;Pressed
s11;155.53;0;1;J;Released
s11;155.56;1;1;K;Released
s11;156.03;1;0;K;Pressed
s11;156.1;1;1;K;Released
s11;156.59;0;0;J;Pressed
s11;156.71;0;1;J;Released
s11;158.28;0;0;J;Pressed
s11;158.28;1;0;K;Pressed
s11;158.43;0;1;J;Released
s11;158.45;1;1;K;Released
s11;158.75;0;0;J;Pressed
s11;158.75;1;0;K;Pressed
s11;158.89;0;1;J;Released
s11;158.9;1;1;K;Released
s11;159.48;1;0;K;Pressed
s11;159.59;1;1;K;Released
s11;160.01;0;0;J;Pressed
s11;160.15;0;1;J;Released
s11;161.35;0;0;J;Pressed
s11;161.35;1;0;K;Pressed
s11;161.5;0;1;J;Released
s11;161.5;1;1;K;Released
s11;161.84;0;0;J;Pressed
s11;161.84;1;0;K;Pressed
s11;161.95;0;1;J;Released
s11;161.98;1;1;K;Released
s11;162.29;1;0;K;Pressed
s11;162.4;1;1;K;Released
s11;162.93;0;0;J;Pressed
s11;163.03;0;1;J;Released
s11;164.18;0;0;J;Pressed
s11;164.18;1;0;K;Pressed
s11;164.32;0;1;J;Released
s11;164.35;1;1;K;Released
s11;164.9;0;0;J;Pressed
s11;164.9;1;0;K;Pressed
s11;165.01;0;1;J;Released
s11;165.04;1;1;K;Released
s11;165.46;1;0;K;Pressed
s11;165.57;1;1;K;Released
s11;166.06;0;0;J;Pressed
s11;166.18;0;1;J;Released
s11;167.34;0;0;J;Pressed
s11;167.42;1;0;K;Pressed
s11;167.62;0;1;J;Released
s11;167.64;1;1;K;Released
s11;168.1;0;0;J;Pressed
s11;168.1;1;0;K;Pressed
s11;168.21;0;1;J;Released
s11;168.25;1;1;K;Released
s11;168.6;1;0;K;Pressed
s11;168.75;1;1;K;Released
s11;169.26;0;0;J;Pressed
s11;169.37;0;1;J;Released
s11;171.17;0;0;J;Pressed
s11;171.17;1;0;K;Pressed
s11;171.31;0;1;J;Released
s11;171.32;1;1;K;Released
s11;171.71;0;0;J;Pressed
s11;171.71;1;0;K;Pressed
s11;171.82;0;1;J;Released
s11;171.84;1;1;K;Released
s11;172.25;1;0;K;Pressed
s11;172.39;1;1;K;Released
s11;173.0;0;0;J;Pressed
s11;173.09;0;1;J;Released
s11;181.56;0;0;J;Pressed
s11;181.56;1;0;K;Pressed
s11;181.71;0;1;J;Released
s11;181.73;1;1;K;Released
s11;186.45;0;0;J;Pressed
s11;186.45;1;0;K;Pressed
s11;186.59;0;1;J;Released
s11;186.59;1;1;K;Released
s11;187.06;0;0;J;Pressed
s11;187.07;1;0;K;Pressed
s11;187.2;0;1;J;Released
s11;187.21;1;1;K;Released
s11;187.89;1;0;K;Pressed
s11;187.92;0;0;J;Pressed
s11;187.98;0;1;J;Released
s11;188.09;1;1;K;Released
s11;188.42;0;0;J;Pressed
s11;188.59;0;1;J;Released
s11;189.98;0;0;J;Pressed
s11;190.0;1;0;K;Pressed
s11;190.1;0;1;J;Released
s11;190.12;1;1;K;Released
s11;190.59;0;0;J;Pressed
s11;190.6;1;0;K;Pressed
s11;190.68;0;1;J;Released
s11;190.7;1;1;K;Released
s11;191.07;1;0;K;Pressed
s11;191.15;1;1;K;Released
s11;191.79;0;0;J;Pressed
s11;192.0;0;1;J;Released
s11;193.29;0;0;J;Pressed
s11;193.29;1;0;K;Pressed
s11;193.4;0;1;J;Released
s11;193.4;1;1;K;Released
s11;193.71;0;0;J;Pressed
s11;193.71;1;0;K;Pressed
s11;193.81;0;1;J;Released
s11;193.82;1;1;K;Released
s11;194.18;1;0;K;Pressed
s11;194.28;1;1;K;Released
s11;194.56;0;0;J;Pressed
s11;194.67;0;1;J;Released
s11;195.85;0;0;J;Pressed
s11;195.85;1;0;K;Pressed
s11;195.96;0;1;J;Released
s11;195.98;1;1;K;Released
s11;196.48;0;0;J;Pressed
s11;196.48;1;0;K;Pressed
s11;196.6;0;1;J;Released
s11;196.62;1;1;K;Released
s11;197.15;1;0;K;Pressed
s11;197.28;1;1;K;Released
s11;197.76;0;0;J;Pressed
s11;197.9;0;1;J;Released
s11;199.42;1;0;K;Pressed
s11;199.46;0;0;J;Pressed
s11;199.59;0;1;J;Released
s11;199.6;1;1;K;Released
s11;199.95;0;0;J;Pressed
s11;199.95;1;0;K;Pressed
s11;200.1;0;1;J;Released
s11;200.12;1;1;K;Released
s11;200.4;1;0;K;Pressed
s11;200.57;1;1;K;Released
s11;200.92;0;0;J;Pressed
s11;201.04;0;1;J;Released
s12;1.78;1;0;K;Pressed
s12;1.8900000000000001;1;1;K;Released
s12;2.3;0;0;J;Pressed
s12;2.42;0;1;J;Released
s12;3.16;1;0;K;Pressed
s12;3.27;1;1;K;Released
s12;4.11;1;0;K;Pressed
s12;4.23;1;1;K;Released
s12;6.7;0;0;J;Pressed
s12;6.7;1;0;K;Pressed
s12;6.8;0;1;J;Released
s12;6.8100000000000005;1;1;K;Released
s12;7.61;0;0;J;Pressed
s12;7.61;1;0;K;Pressed
s12;7.69;0;1;J;Released
s12;7.69;1;1;K;Released
s12;8.08;1;0;K;Pressed
s12;8.19;1;1;K;Released
s12;8.81;0;0;J;Pressed
s12;8.91;0;1;J;Released
s12;9.64;0;0;J;Pressed
s12;9.66;1;0;K;Pressed
s12;9.73;0;1;J;Released
s12;9.75;1;1;K;Released
s12;10.42;0;0;J;Pressed
s12;10.42;1;0;K;Pressed
s12;10.52;0;1;J;Released
s12;10.52;1;1;K;Released
s12;11.05;1;0;K;Pressed
s12;11.17;1;1;K;Released
s12;11.75;0;0;J;Pressed
s12;11.89;0;1;J;Released
s12;12.73;1;0;K;Pressed
s12;12.75;0;0;J;Pressed
s12;12.84;0;1;J;Released
s12;12.87;1;1;K;Released
s12;13.7;1;0;K;Pressed
s12;13.73;0;0;J;Pressed
s12;13.8;0;1;J;Released
s12;13.8;1;1;K;Released
s12;14.69;0;0;J;Pressed
s12;14.75;0;1;J;Released
s12;15.89;0;0;J;Pressed
s12;15.89;1;0;K;Pressed
s12;15.98;0;1;J;Released
s12;16.0;1;1;K;Released
s12;16.72;0;0;J;Pressed
s12;16.72;1;0;K;Pressed
s12;16.81;0;1;J;Released
s12;16.83;1;1;K;Released
s12;17.41;1;0;K;Pressed
s12;17.56;1;1;K;Released
s12;18.08;0;0;J;Pressed
s12;18.2;0;1;J;Released
s12;19.05;1;0;K;Pressed
s12;19.2;1;1;K;Released
s12;19.86;0;0;J;Pressed
s12;19.86;1;0;K;Pressed
s12;19.94;0;1;J;Released
s12;19.95;1;1;K;Released
s12;20.53;0;0;J;Pressed
s12;20.53;1;0;K;Pressed
s12;20.56;0;1;J;Released
s12;20.62;1;1;K;Released
s12;21.3;0;0;J;Pressed
s12;21.42;0;1;J;Released
s12;22.19;1;0;K;Pressed
s12;22.31;1;1;K;Released
s12;23.06;0;0;J;Pressed
s12;23.06;1;0;K;Pressed
s12;23.16;0;1;J;Released
s12;23.17;1;1;K;Released
s12;23.81;1;0;K;Pressed
s12;23.97;1;1;K;Released
s12;24.55;0;0;J;Pressed
s12;24.67;0;1;J;Released
s12;25.67;0;0;J;Pressed
s12;25.69;1;0;K;Pressed
s12;25.77;0;1;J;Released
s12;25.78;1;1;K;Released
s12;26.36;0;0;J;Pressed
s12;26.36;1;0;K;Pressed
s12;26.45;0;1;J;Released
s12;26.45;1;1;K;Released
s12;27.11;1;0;K;Pressed
s12;27.19;1;1;K;Released
s12;28.52;0;0;J;Pressed
s12;28.61;0;1;J;Released
s12;29.5;0;0;J;Pressed
s12;29.5;1;0;K;Pressed
s12;29.59;0;1;J;Released
s12;29.61;1;1;K;Released
s12;30.05;1;0;K;Pressed
s12;30.17;1;1;K;Released
s12;30.69;0;0;J;Pressed
s12;30.8;0;1;J;Released
s12;31.8;0;0;J;Pressed
s12;31.8;1;0;K;Pressed
s12;31.89;0;1;J;Released
s12;31.91;1;1;K;Released
s12;32.64;0;0;J;Pressed
s12;32.64;1;0;K;Pressed
s12;32.73;0;1;J;Released
s12;32.73;1;1;K;Released
s12;33.22;1;0;K;Pressed
s12;33.34;1;1;K;Released
s12;33.81;0;0;J;Pressed
s12;33.91;0;1;J;Released
s12;34.84;1;0;K;Pressed
s12;34.95;1;1;K;Released
s12;35.67;0;0;J;Pressed
s12;35.67;1;0;K;Pressed
s12;35.75;0;1;J;Released
s12;35.77;1;1;K;Released
s12;36.56;1;0;K;Pressed
s12;36.7;1;1;K;Released
s12;37.22;0;0;J;Pressed
s12;37.34;0;1;J;Released
s12;38.05;0;0;J;Pressed
s12;38.05;1;0;K;Pressed
s12;38.12;0;1;J;Released
s12;38.14;1;1;K;Released
s12;39.03;1;0;K;Pressed
s12;39.06;0;0;J;Pressed
s12;39.11;0;1;J;Released
s12;39.12;1;1;K;Released
s12;39.77;1;0;K;Pressed
s12;39.86;1;1;K;Released
s12;40.69;0;0;J;Pressed
s12;40.81;0;1;J;Released
s12;41.92;0;0;J;Pressed
s12;41.94;1;0;K;Pressed
s12;42.0;0;1;J;Released
s12;42.0;1;1;K;Released
s12;42.95;0;0;J;Pressed
s12;43.05;0;1;J;Released
s12;44.36;0;0;J;Pressed
s12;44.36;1;0;K;Pressed
s12;44.44;0;1;J;Released
s12;44.45;1;1;K;Released
s12;45.12;1;0;K;Pressed
s12;45.16;0;0;J;Pressed
s12;45.23;0;1;J;Released
s12;45.25;1;1;K;Released
s12;45.81;1;0;K;Pressed
s12;45.92;1;1;K;Released
s12;46.39;0;0;J;Pressed
s12;46.55;0;1;J;Released
s12;47.59;0;0;J;Pressed
s12;47.59;1;0;K;Pressed
s12;47.67;0;1;J;Released
s12;47.69;1;1;K;Released
s12;48.37;1;0;K;Pressed
s12;48.44;0;0;J;Pressed
s12;48.52;0;1;J;Released
s12;48.52;1;1;K;Released
s12;49.03;1;0;K;Pressed
s12;49.16;1;1;K;Released
s12;49.59;0;0;J;Pressed
s12;49.72;0;1;J;Released
s12;50.67;0;0;J;Pressed
s12;50.69;1;0;K;Pressed
s12;50.78;0;1;J;Released
s12;50.8;1;1;K;Released
s12;51.41;0;0;J;Pressed
s12;51.41;1;0;K;Pressed
s12;51.5;0;1;J;Released
s12;51.5;1;1;K;Released
s12;52.11;1;0;K;Pressed
s12;52.25;1;1;K;Released
s12;52.8;0;0;J;Pressed
s12;52.92;0;1;J;Released
s12;53.86;0;0;J;Pressed
s12;53.87;1;0;K;Pressed
s12;53.98;0;1;J;Released
s12;54.0;1;1;K;Released
s12;54.61;0;0;J;Pressed
s12;54.61;1;0;K;Pressed
s12;54.7;0;1;J;Released
s12;54.72;1;1;K;Released
s12;55.48;1;0;K;Pressed
s12;55.62;1;1;K;Released
s12;55.95;0;0;J;Pressed
s12;56.06;0;1;J;Released
s12;57.06;0;0;J;Pressed
s12;57.06;1;0;K;Pressed
s12;57.14;0;1;J;Released
s12;57.16;1;1;K;Released
s12;57.78;0;0;J;Pressed
s12;57.8;1;0;K;Pressed
s12;57.87;0;1;J;Released
s12;57.87;1;1;K;Released
s12;58.47;0;0;J;Pressed
s12;58.55;0;1;J;Released
s12;60.2;0;0;J;Pressed
s12;60.2;1;0;K;Pressed
s12;60.31;0;1;J;Released
s12;60.33;1;1;K;Released
s12;60.87;0;0;J;Pressed
s12;60.87;1;0;K;Pressed
s12;60.97;0;1;J;Released
s12;60.98;1;1;K;Released
s12;61.59;1;0;K;Pressed
s12;61.7;1;1;K;Released
s12;62.2;0;0;J;Pressed
s12;62.33;0;1;J;Released
s12;63.37;0;0;J;Pressed
s12;63.37;1;0;K;Pressed
s12;63.5;0;1;J;Released
s12;63.52;1;1;K;Released
s12;64.09;1;0;K;Pressed
s12;64.12;0;0;J;Pressed
s12;64.23;0;1;J;Released
s12;64.23;1;1;K;Released
s12;64.8;1;0;K;Pressed
s12;64.94;1;1;K;Released
s12;65.58;0;0;J;Pressed
s12;65.67;0;1;J;Released
s12;66.53;0;0;J;Pressed
s12;66.53;1;0;K;Pressed
s12;66.62;0;1;J;Released
s12;66.64;1;1;K;Released
s12;67.19;0;0;J;Pressed
s12;67.19;1;0;K;Pressed
s12;67.28;0;1;J;Released
s12;67.3;1;1;K;Released
s12;67.84;1;0;K;Pressed
s12;67.97;1;1;K;Released
s12;68.55;0;0;J;Pressed
s12;68.66;0;1;J;Released
s12;69.64;0;0;J;Pressed
s12;69.66;1;0;K;Pressed
s12;69.78;0;1;J;Released
s12;69.8;1;1;K;Released
s12;70.39;0;0;J;Pressed
s12;70.39;1;0;K;Pressed
s12;70.5;0;1;J;Released
s12;70.5;1;1;K;Released
s12;71.08;1;0;K;Pressed
s12;71.23;1;1;K;Released
s12;71.84;0;0;J;Pressed
s12;71.97;0;1;J;Released
s12;72.89;1;0;K;Pressed
s12;72.92;0;0;J;Pressed
s12;73.0;0;1;J;Released
s12;73.02;1;1;K;Released
s12;73.58;0;0;J;Pressed
s12;73.58;1;0;K;Pressed
s12;73.67;0;1;J;Released
s12;73.69;1;1;K;Released
s12;74.2;1;0;K;Pressed
s12;74.34;1;1;K;Released
s12;74.89;0;0;J;Pressed
s12;75.02;0;1;J;Released
s12;75.98;0;0;J;Pressed
s12;75.98;1;0;K;Pressed
s12;76.08;1;1;K;Released
s12;76.09;0;1;J;Released
s12;76.62;1;0;K;Pressed
s12;76.8;1;1;K;Released
s12;77.56;1;0;K;Pressed
s12;77.69;1;1;K;Released
s12;78.11;0;0;J;Pressed
s12;78.22;0;1;J;Released
s12;79.16;0;0;J;Pressed
s12;79.16;1;0;K;Pressed
s12;79.3;0;1;J;Released
s12;79.3;1;1;K;Released
s12;79.83;0;0;J;Pressed
s12;79.84;1;0;K;Pressed
s12;79.94;0;1;J;Released
s12;79.94;1;1;K;Released
s12;80.48;1;0;K;Pressed
s12;80.59;1;1;K;Released
s12;81.16;0;0;J;Pressed
s12;81.25;0;1;J;Released
s12;82.39;0;0;J;Pressed
s12;82.39;1;0;K;Pressed
s12;82.5;0;1;J;Released
s12;82.5;1;1;K;Released
s12;83.05;0;0;J;Pressed
s12;83.05;1;0;K;Pressed
s12;83.14;0;1;J;Released
s12;83.14;1;1;K;Released
s12;83.66;1;0;K;Pressed
s12;83.8;1;1;K;Released
s12;84.33;0;0;J;Pressed
s12;84.44;0;1;J;Released
s12;85.56;0;0;J;Pressed
s12;85.58;1;0;K;Pressed
s12;85.61;0;1;J;Released
s12;85.64;1;1;K;Released
s12;86.2;1;0;K;Pressed
s12;86.22;0;0;J;Pressed
s12;86.3;0;1;J;Released
s12;86.33;1;1;K;Released
s12;86.86;1;0;K;Pressed
s12;87.0;1;1;K;Released
s12;87.48;0;0;J;Pressed
s12;87.62;0;1;J;Released
s12;88.83;0;0;J;Pressed
s12;88.84;1;0;K;Pressed
s12;88.95;0;1;J;Released
s12;88.97;1;1;K;Released
s12;89.42;1;0;K;Pressed
s12;89.44;0;0;J;Pressed
s12;89.56;0;1;J;Released
s12;89.56;1;1;K;Released
s12;90.02;1;0;K;Pressed
s12;90.14;1;1;K;Released
s12;90.66;0;0;J;Pressed
s12;90.73;0;1;J;Released
s12;91.92;0;0;J;Pressed
s12;91.92;1;0;K;Pressed
s12;91.98;0;1;J;Released
s12;92.0;1;1;K;Released
s12;92.58;0;0;J;Pressed
s12;92.58;1;0;K;Pressed
s12;92.66;0;1;J;Released
s12;92.66;1;1;K;Released
s12;93.17;1;0;K;Pressed
s12;93.3;1;1;K;Released
s12;93.83;0;0;J;Pressed
s12;93.92;0;1;J;Released
s12;95.16;0;0;J;Pressed
s12;95.16;1;0;K;Pressed
s12;95.23;0;1;J;Released
s12;95.23;1;1;K;Released
s12;95.73;0;0;J;Pressed
s12;95.73;1;0;K;Pressed
s12;95.81;0;1;J;Released
s12;95.83;1;1;K;Released
s12;96.3;1;0;K;Pressed
s12;96.44;1;1;K;Released
s12;96.91;0;0;J;Pressed
s12;97.02;0;1;J;Released
s12;98.17;0;0;J;Pressed
s12;98.19;1;0;K;Pressed
s12;98.31;0;1;J;Released
s12;98.31;1;1;K;Released
s12;98.75;0;0;J;Pressed
s12;98.77;1;0;K;Pressed
s12;98.86;0;1;J;Released
s12;98.89;1;1;K;Released
s12;99.41;1;0;K;Pressed
s12;99.55;1;1;K;Released
s12;100.11;0;0;J;Pressed
s12;100.22;0;1;J;Released
s12;101.47;0;0;J;Pressed
